class,text,cleaned_txt,polarity,Sentiment
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,"Because I would like to make friends who like the same things I like, and I really like Harry Potter, so I thought that joining a community like this would be a good start.",becaus would like make friend like same thing like realli like harri potter thought that join commun like thi would good start,0.35,positive
1,"the story of Harry Potter is a deep and profound one, and I love Harry Potter.",stori harri potter deep profound love harri potter,0.19444444444444445,positive
1,Harry Potter is AWESOME I don't care if anyone says differently!..,harri potter awesom care anyon say differ,0.0,positive
1,I love Harry Potter..,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I love Harry Potter.,love harri potter,0.5,positive
1,I am going to start reading the Harry Potter series again because that is one awesome story.,go start read harri potter seri again becaus that awesom stori,0.0,positive
1,"I, too, like Harry Potter..",like harri potter,0.0,positive
1,"I want to be here because I love Harry Potter, and I really want a place where people take it serious, but it is still so much fun.",want here becaus love harri potter realli want place where peopl take seriou still much,0.35,positive
1,"I love the Harry Potter series if you can count that as "" a "" book, also Catcher In the Tye, Jane Eyre, The Virgin Suicides, yeah...",love harri potter seri count that book also catcher jane eyr virgin suicid yeah,0.5,positive
1,I was thinking we should have a gay cowboy party in honor of Val's starring performance in Titus.: ) And because I love Brokeback Mountain..,think should have cowboy parti honor star perform titu becaus love brokeback mountain,0.5,positive
1,"Brokeback Mountain was amazing, and made me cry like a bitch.",brokeback mountain amaz made like bitch,0.0,positive
1,"Brokeback Mountain is an excellent movie, I love it after watching it!",brokeback mountain excel movi love after watch,0.5,positive
1,"that's like asking if "" brokeback mountain "" is a good rep of cowboys...",that like ask brokeback mountain good cowboy,0.7,positive
1," Brokeback Mountain  is a great short story and explains more, oddly enough, than the movie does, even though both cover the same chronological ground.",brokeback mountain great short stori explain more oddli enough than movi doe even though both cover same chronolog ground,0.26,positive
1,Brokeback Mountain is a good flick.,brokeback mountain good flick,0.7,positive
1,I liked the movie Brokeback Mountain.,like movi brokeback mountain,0.0,positive
1,I want to do something unexpected I am not going to do something like Brokeback Mountain or Rent or Crash or anything like that because those movies are basically about diversity.,want someth unexpect go someth like brokeback mountain rent crash anyth like that becaus those movi basic about divers,0.0,positive
1,and i wanna shout out a big fat thank you to esther for calling me and asking if i wanted the brokeback mountain screenplay from the mph sale at the expo...,wanna shout thank esther call ask want brokeback mountain screenplay from sale expo,0.0,positive
1,"no, I hope this doesn't end up like Brokeback Mountain.",hope thi doesn like brokeback mountain,0.0,positive
1,gosh i miss telling Brokeback Mountain news!.,gosh miss tell brokeback mountain news,0.0,positive
1,"gotta luv brokeback mountain, lol..",gotta brokeback mountain,0.0,positive
1,"it got to every one of of us watching, whereas Brokeback Mountain was only beautiful to us kids ( my brother and two cousins and I watched it with my parents ).",everi watch wherea brokeback mountain onli beauti kid brother cousin watch with parent,0.0,positive
1,brokeback mountain is amazing..,brokeback mountain amaz,0.0,positive
1,I enjoyed Brokeback Mountain-watched it twice.,enjoy brokeback mountain watch twice,0.4,positive
1,I did kinda like Brokeback Mountain though...,kinda like brokeback mountain though,0.0,positive
1,"And, I mean, I love Brokeback Mountain.",mean love brokeback mountain,0.09375,positive
1, Brokeback Mountain  was also very excellent.,brokeback mountain also veri excel,0.0,positive
1,yeah i know the two movies are of different genres but personally i like brokeback mountain better...,yeah know movi differ genr person like brokeback mountain better,0.5,positive
1,I still love Brokeback Mountain and Queer eye.,still love brokeback mountain queer,0.5,positive
1,"I liked Crash a lot, I liked Brokeback Mountain, but GN & GL was the important movie that the other two were hyped as being...",like crash like brokeback mountain import movi that other were hype be,-0.125,negative
1,i miss Brokeback Mountain.,miss brokeback mountain,0.0,positive
1,brokeback mountain was pretty awesome.,brokeback mountain pretti awesom,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,"Brokeback Mountain-Beautiful, sweeping, moving...",brokeback mountain beauti sweep move,0.0,positive
1,"It's BBM, a Jake / Heath RPS story, so I figured there would be interest here since a lot of you, I know, saw and loved Brokeback Mountain.",jake heath stori figur there would interest here sinc know love brokeback mountain,0.5,positive
1,And I like BROKEBACK MOUNTAIN.,like brokeback mountain,0.0,positive
1,i love brokeback mountain..,love brokeback mountain,0.5,positive
1,I love Brokeback mountain.,love brokeback mountain,0.5,positive
1,"So, I really liked Brokeback Mountain.",realli like brokeback mountain,0.0,positive
1,"We were at Dick's and yes, Daniel's hat actually says "" I love Brokeback Mountain ""!!!",were dick daniel actual say love brokeback mountain,0.25,positive
1,"Brokeback Mountain is a beautiful place, picturesque, quaintly attractive, impressive.",brokeback mountain beauti place picturesqu quaintli attract impress,0.0,positive
1,"we watched Brokeback Mountain, which was awesome.",watch brokeback mountain which awesom,0.0,positive
1,"Then back to my house to watch "" Brokeback Mountain "" which is a beautiful movie yet sad.",then back hous watch brokeback mountain which beauti movi,0.0,positive
1,Brokeback Mountain is awesome!.,brokeback mountain awesom,0.0,positive
1,Yesterday an asian tourist got off one of our horses and hugged one of the wranglers and told him'I loved Brokeback Mountain '.,yesterday asian tourist hors hug wrangler told love brokeback mountain,0.25,positive
1,= O I loved brokeback mountain and it made me cry!,love brokeback mountain made,0.5,positive
1,Brokeback Mountain was an awesome movie.,brokeback mountain awesom movi,0.0,positive
1,Brokeback Mountain was beautiful..,brokeback mountain beauti,0.0,positive
1,so i heard brokeback mountain was an AWESOME move!!,heard brokeback mountain awesom move,0.0,positive
1,brokeback mountain is such a beautiful movie.,brokeback mountain such beauti movi,0.0,positive
1,brokeback mountain is a beautiful story-i hope you get your hands on a copy.,brokeback mountain beauti stori hope your hand copi,0.0,positive
1,Brokeback mountain is BEAUTIFUL.,brokeback mountain beauti,0.0,positive
1,"Man, I love Brokeback Mountain.",love brokeback mountain,0.5,positive
1,"Brokeback Mountain is an awesome love story, it was really sad...",brokeback mountain awesom love stori realli,0.5,positive
1,"I loved Brokeback Mountain, Good Night and Good Luck and Riding Giants the most, and Napoleon Dynamite the least...",love brokeback mountain good night good luck ride giant most napoleon dynamit least,0.35000000000000003,positive
1,"I LOVE Brokeback Mountain, but that is such a silly PC choice for best kiss.",love brokeback mountain that such silli choic best kiss,0.5,positive
1,"Anyway, I LOVED Brokeback Mountain...",anyway love brokeback mountain,0.5,positive
1,i thought that brokeback mountain was unbelievably beautiful!,thought that brokeback mountain unbeliev beauti,0.0,positive
1,I loved Brokeback Mountain and will check out the short stories one of these days..,love brokeback mountain will check short stori these day,0.25,positive
1,I LOVE BROKEBACK MOUNTAIN!!!,love brokeback mountain,0.5,positive
1,I LOVED BROKEBACK MOUNTAIN..,love brokeback mountain,0.5,positive
1,I love brokeback mountain so much!!!!.,love brokeback mountain much,0.35,positive
1,Brokeback Mountain is a spectacularly beautiful movie.,brokeback mountain spectacularli beauti movi,0.0,positive
1,"I mean, of course, you know that I love Brokeback Mountain, which, I confess, might make my judgement biased.",mean cours know that love brokeback mountain which confess might make judgement bias,0.09375,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I also loved Brokeback Mountain.,also love brokeback mountain,0.5,positive
1,I love BROKEBACK MOUNTAIN...,love brokeback mountain,0.5,positive
1,Brokeback Mountain is a beautiful movie..,brokeback mountain beauti movi,0.0,positive
1,"16 £ © Brokeback Hill-Form 2 because I love Brokeback Mountain -- the movie, not because I'm queer, of course I ain't..",brokeback hill form becaus love brokeback mountain movi becaus queer cours,0.5,positive
1,Why I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,brokeback mountain is such an awesome movie.,brokeback mountain such awesom movi,0.0,positive
1,even though i really loved brokeback mountain...,even though realli love brokeback mountain,0.5,positive
1,and we snuck in ] and going to Springer's. [ BROKEBACK MOUNTAIN IS AWESOME!!!-Yes I finally saw it.,snuck go springer brokeback mountain awesom final,0.0,positive
1,i LOVE brokeback mountain..,love brokeback mountain,0.5,positive
1,i love brokeback mountain.,love brokeback mountain,0.5,positive
1,who LOVED brokeback mountain:.,love brokeback mountain,0.5,positive
1,"after supper, we watched brokeback mountain, which is an awesome movie!",after supper watch brokeback mountain which awesom movi,0.0,positive
1,I LOVE BROKEBACK MOUNTAIN..,love brokeback mountain,0.5,positive
1,"Watched "" Brokeback Mountain "", which was really beautiful and sad.",watch brokeback mountain which realli beauti,0.0,positive
1,"fell asleep during the latter one, but i loved "" brokeback mountain.",fell asleep dure latter love brokeback mountain,0.25,positive
1,I love brokeback mountain with all of my tiny pink heart...,love brokeback mountain with tini pink heart,0.2,positive
1,So have I mentioned how much I love Brokeback Mountain yet?!,have mention much love brokeback mountain,0.5,positive
1,"As much as I love Brokeback Mountain, it is such a shame that Capote and Transamerica(",much love brokeback mountain such shame that capot transamerica,0.25,positive
1,"I love "" Brokeback Mountain ""..",love brokeback mountain,0.5,positive
1,DID I MENTION I LOVE BROKEBACK MOUNTAIN.,mention love brokeback mountain,0.5,positive
1,I LOVE Brokeback Mountain!!,love brokeback mountain,0.5,positive
1,"I love Brokeback Mountain, but it's really sad.:(..",love brokeback mountain realli,0.5,positive
1,I love brokeback mountain.,love brokeback mountain,0.5,positive
1,"That's why I love brokeback mountain, apart from Ang Lee..",that love brokeback mountain apart from,0.5,positive
1,i loved brokeback mountain!,love brokeback mountain,0.5,positive
1,Brokeback Mountain is a beautiful film..,brokeback mountain beauti film,0.0,positive
1,I just love brokeback mountain....,just love brokeback mountain,0.5,positive
1,Brokeback Mountain was awesome..,brokeback mountain awesom,0.0,positive
1,"in any case, i LOVED brokeback mountain.",case love brokeback mountain,0.5,positive
1,", but I LOVE brokeback mountain.",love brokeback mountain,0.5,positive
1,I love playing defensive positions and i love brokeback mountain..,love play defens posit love brokeback mountain,0.5,positive
1,I loved Brokeback mountain but then again i love gays lol.,love brokeback mountain then again love gay,0.47222222222222227,positive
1,BROKEBACK MOUNTAIN WAS AWESOME!!!!,brokeback mountain awesom,0.0,positive
1,brokeback mountain is awesome.,brokeback mountain awesom,0.0,positive
1,I loved Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I LOVE BROKEBACK MOUNTAIN!....,love brokeback mountain,0.5,positive
1,"I really love Brokeback Mountain, its a wonderful film!!!",realli love brokeback mountain wonder film,0.5,positive
1,Brokeback Mountain is a beautiful movie...,brokeback mountain beauti movi,0.0,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
1,I loved brokeback mountain..,love brokeback mountain,0.5,positive
1," Brokeback Mountain was an awesome movie. < 33..
1	Thank u! omg I love Brokeback Mountain!
1	I love Brokeback Mountain.
1	I love brokeback mountain.
1	Brokeback Mountain is a beautiful movie...
1	I LOVE Brokeback Mountain...
1	I loved brokeback mountain.
1	I LOVE BROKEBACK MOUNTAIN!!!!..
1	I actually loved Brokeback Mountain..
1	By the way, Brokeback Mountain is beautiful..
1	and Brokeback mountain was AWESOME.
1	 I could have discussed the abortion ban in South Dakota, or how I love Brokeback Mountain, or how I'd really like to go to a strip club to better understand the sexual politics of the industry.",brokeback mountain awesom movi thank love brokeback mountain love brokeback mountain love brokeback mountain brokeback mountain beauti movi love brokeback mountain love brokeback mountain love brokeback mountain actual love brokeback mountain brokeback mountain beauti brokeback mountain awesom could have discuss abort south dakota love brokeback mountain realli like strip club better understand sexual polit industri,0.45454545454545453,positive
1,but I loved Brokeback Mountain!.,love brokeback mountain,0.5,positive
1,i love brokeback mountain.,love brokeback mountain,0.5,positive
1,OMG I loved Brokeback Mountain!,love brokeback mountain,0.5,positive
1,* brokeback mountain is an awesome movie..,brokeback mountain awesom movi,0.0,positive
1,I loved Brokeback Mountain...,love brokeback mountain,0.5,positive
1,i love brokeback mountain..,love brokeback mountain,0.5,positive
1,I love Brokeback mountain!.,love brokeback mountain,0.5,positive
1,why i love brokeback mountain.,love brokeback mountain,0.5,positive
1,I LOVED BROKEBACK MOUNTAIN!..,love brokeback mountain,0.5,positive
1,hey wait i love brokeback mountain!,wait love brokeback mountain,0.5,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,Brokeback Mountain was beautiful.,brokeback mountain beauti,0.0,positive
1,lol i love brokeback mountain.,love brokeback mountain,0.5,positive
1,"I haven't seen Crash-and everyone tells me it's fabulous, but I just love Brokeback Mountain...",haven seen crash everyon tell fabul just love brokeback mountain,0.5,positive
1,i loved brokeback mountain!..,love brokeback mountain,0.5,positive
1,i love brokeback mountain!!!.,love brokeback mountain,0.5,positive
1,i love when brokeback mountain won at the critics choice awards they played its so easy to fall in love....,love when brokeback mountain critic choic award they play easi fall love,0.5,positive
1,"I loved Brokeback Mountain, but I always wondered what would have happened if Ennis decided to spend the rest of his life with Jack...",love brokeback mountain alway wonder what would have happen enni decid spend rest life with jack,0.5,positive
1,I LOVE Brokeback Mountain!!!.,love brokeback mountain,0.5,positive
1,", and i love brokeback mountain...",love brokeback mountain,0.5,positive
1,"I love Brokeback Mountain because it is a great story, great acting...",love brokeback mountain becaus great stori great act,0.7000000000000001,positive
1,"I've yet to see it, and while I loved Brokeback Mountain, don't really feel like it deserved the honor.",while love brokeback mountain realli feel like deserv honor,0.5,positive
1,i love brokeback mountain......,love brokeback mountain,0.5,positive
1,"i'm gayer than a picnic basket, and i love brokeback mountain, but crash was in my opinion the best movie of last year.",gayer than picnic basket love brokeback mountain crash opinion best movi last year,0.5,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,awesome Brokeback Mountain!!,awesom brokeback mountain,0.0,positive
1, Brokeback Mountain  was a beautiful movie and it haunted me for days after seeing it...,brokeback mountain beauti movi haunt day after see,0.0,positive
1,Brokeback Mountain-hard to ignore beautiful photography.,brokeback mountain hard ignor beauti photographi,-0.2916666666666667,negative
1,i am love brokeback mountain madly.,love brokeback mountain madli,0.5,positive
1,Brokeback Mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,brokeback mountain is awesome.,brokeback mountain awesom,0.0,positive
1,brokeback mountain was awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain sounds beautiful...,brokeback mountain sound beauti,0.4,positive
1,"P. S. change background, I love Brokeback Mountain, I love Jake so much!..",chang background love brokeback mountain love jake much,0.39999999999999997,positive
1,Brokeback Mountain was the most tragically beautiful movie I have ever...,brokeback mountain most tragic beauti movi have ever,-0.125,negative
1,I loved Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain!,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain...,love brokeback mountain,0.5,positive
1,Brokeback Mountain is THE most amazing / beautiful / romantic / heartbraking movie i have ever or will ever see in my life......,brokeback mountain most amaz beauti romant heartbrak movi have ever will ever life,0.5,positive
1,because i just SO DEARLY LOVE brokeback mountain..,becaus just dearli love brokeback mountain,0.5,positive
1,Brokeback Mountain was a pretty awesome movie.,brokeback mountain pretti awesom movi,0.0,positive
1,We went to see Brokeback Mountain which was a truly beautiful film and I'm ashamed to say I wept for a full five minutes afterwards.,went brokeback mountain which truli beauti film asham wept full five minut afterward,0.35,positive
1,"I thought Brokeback Mountain was beautiful too, and I cried too, which I NEVER do in the theater...",thought brokeback mountain beauti cri which never theater,0.0,positive
1,brokeback mountain was beautiful.,brokeback mountain beauti,0.0,positive
1, brokeback mountain -it was awesome.,brokeback mountain awesom,0.0,positive
1,Brokeback Mountain is a beautiful movie that is carefully done.,brokeback mountain beauti movi that care done,0.0,positive
1,Brokeback Mountain is awesome.,brokeback mountain awesom,0.0,positive
1,I Love you and brokeback mountain was a success.,love brokeback mountain success,0.4,positive
1,"Derek and I saw 3 movies, Brokeback Mountain, which was beautiful, I almost cried.",derek movi brokeback mountain which beauti almost cri,0.0,positive
1,Brokeback Mountain was beautiful and heartbreaking.....,brokeback mountain beauti heartbreak,0.0,positive
1,"' Brokeback Mountain'is so beautiful, and so amazing, and so freaking sad.",brokeback mountain beauti amaz freak,0.0,positive
1,Brokeback Mountain was beautiful.,brokeback mountain beauti,0.0,positive
1,i love brokeback mountain.,love brokeback mountain,0.5,positive
1,Brokeback mountain was an awesome movie.,brokeback mountain awesom movi,0.0,positive
1,"Friday i went to see Brokeback Mountain, which is beautiful(",friday went brokeback mountain which beauti,0.0,positive
1,"No matter how much I love Brokeback Mountain, Crash definitely deserved the Oscar as best movie this year.",matter much love brokeback mountain crash definit deserv oscar best movi thi year,0.75,positive
1,"I LOVE BROKEBACK MOUNTAIN, I LOVE ANG LEE, I LOVE JAKE GYLLENHAAL, I LOVE HEATH LEDER SO MUCH..",love brokeback mountain love love jake gyllenha love heath leder much,0.44000000000000006,positive
1,I LOVE Brokeback Mountain!!!!!,love brokeback mountain,0.5,positive
1,Brokeback Mountain is beautiful...,brokeback mountain beauti,0.0,positive
1,Brokeback Mountain is a beautiful film!.,brokeback mountain beauti film,0.0,positive
1,I have to say that I loved Brokeback Mountain.,have that love brokeback mountain,0.5,positive
1,mrs yip said Brokeback Mountain is awesome..,said brokeback mountain awesom,0.0,positive
1,and i love brokeback mountain too...: ]..,love brokeback mountain,0.5,positive
1,BROKEBACK MOUNTAIN WAS A BEAUTIFUL MOVIE..,brokeback mountain beauti movi,0.0,positive
1,i love brokeback mountain!,love brokeback mountain,0.5,positive
1,I LOVE BROKEBACK MOUNTAIN!,love brokeback mountain,0.5,positive
1,"Even though I loved Brokeback Mountain, I'm very happy Crash won Best Picture.",even though love brokeback mountain veri happi crash best pictur,0.75,positive
1,"He generally had crap, but he did have Brokeback Mountain, which was awesome.",gener crap have brokeback mountain which awesom,-0.8,negative
1,Score-Brokeback Mountain had a beautiful score.,score brokeback mountain beauti score,0.0,positive
1," I loved Brokeback Mountain and I haven't seen Crash, but I still feel like people are...
1	If you know me at all, you know that I absolutely love Brokeback Mountain.
1	I love brokeback Mountain!..
1	Brokeback Mountain is still a beautiful film, and nothing changes that!..
1	Brokeback Mountain had a beautiful score, and since it did not receive Best Picture, they had to give it something, not just best director.
1	i loved brokeback mountain!:(
1	Brokeback Mountain-This movie is beautiful start to finish.
1	And I heard that Brokeback Mountain is AWESOME!..
1	Beautiful random thoughts on Brokeback Mountain.
1	i LOVE back to the future, and i love brokeback mountain.
1	Well, Brokeback Mountain was pretty awesome too, but this movie......
1	Brokeback mountain was awesome.
1	Brokeback Mountain which was AWESOME..
1	I think I may just be bitter because I absolutely loved Brokeback Mountain and when you say you liked some other movie(
1	Brokeback Mountain is bound to be awesome...
1	Brokeback Mountain is beautiful(
1	Don't get me wrong, I love brokeback mountain, but I think it has more to do that only white people can talk about racism and wins an oscar.
1	I loved Brokeback Mountain, though I think you're right about its being acceptable in mainstream culture because it doesn't challenge that culture's heteronormativity.
1	I love Brokeback Mountain and I'm so dissapointed and surprised that it did not win the best picture and best actor...
1	Brokeback Mountain was awesome.
1	Brokeback Mountain is packed with beautiful sceneries and such.
1	I love Brokeback Mountain.
1	I love Brokeback Mountain....
1	He's like,'YEAH I GOT ACNE AND I LOVE BROKEBACK MOUNTAIN '..
1	Brokeback Mountain was so awesome.
1	Brokeback Mountain was an AWESOME movie.
1	man i loved brokeback mountain!
1	dudeee i LOVED brokeback mountain!!!!
1	I either LOVE Brokeback Mountain or think it's great that homosexuality is becoming more acceptable!:
1	Anyway, thats why I love  Brokeback Mountain.",love brokeback mountain haven seen crash still feel like peopl know know that absolut love brokeback mountain love brokeback mountain brokeback mountain still beauti film noth chang that brokeback mountain beauti score sinc receiv best pictur they give someth just best director love brokeback mountain brokeback mountain thi movi beauti start finish heard that brokeback mountain awesom beauti random thought brokeback mountain love back futur love brokeback mountain well brokeback mountain pretti awesom thi movi brokeback mountain awesom brokeback mountain which awesom think just bitter becaus absolut love brokeback mountain when like some other movi brokeback mountain bound awesom brokeback mountain beauti wrong love brokeback mountain think more that onli white peopl talk about racism win oscar love brokeback mountain though think right about be accept mainstream cultur becaus doesn challeng that cultur heteronorm love brokeback mountain dissapoint surpris that best pictur best actor brokeback mountain awesom brokeback mountain pack with beauti sceneri such love brokeback mountain love brokeback mountain like yeah acn love brokeback mountain brokeback mountain awesom brokeback mountain awesom movi love brokeback mountain dudee love brokeback mountain either love brokeback mountain think great that homosexu becom more accept anyway that love brokeback mountain,0.4291125541125541,positive
1,Brokeback mountain was beautiful...,brokeback mountain beauti,0.0,positive
1,I love Brokeback Mountain.,love brokeback mountain,0.5,positive
1,I love Brokeback Mountain....,love brokeback mountain,0.5,positive
